cccd_number,province_code,province_name,gender,birth_year,birth_month,birth_day,birth_date,century,gender_century_code,sequence_number,checksum_digit,valid
022166021877,022,Quảng Ninh,Nữ,1966,2,18,18/02/1966,20,1,7,7,True
022170042910,022,Quảng Ninh,Nữ,1970,4,29,29/04/1970,20,1,1,0,True
022165080192,022,Quảng Ninh,Nữ,1965,8,1,01/08/1965,20,1,9,2,True
022171092198,022,Quảng Ninh,Nữ,1971,9,21,21/09/1971,20,1,9,8,True
022174011219,022,Quảng Ninh,Nữ,1974,1,12,12/01/1974,20,1,1,9,True
022172091637,022,Quảng Ninh,Nữ,1972,9,16,16/09/1972,20,1,3,7,True
022172101493,022,Quảng Ninh,Nữ,1972,10,14,14/10/1972,20,1,9,3,True
022173042328,022,Quảng Ninh,Nữ,1973,4,23,23/04/1973,20,1,2,8,True
022171030338,022,Quảng Ninh,Nữ,1971,3,3,03/03/1971,20,1,3,8,True
022165061160,022,Quảng Ninh,Nữ,1965,6,11,11/06/1965,20,1,6,0,True
022170070320,022,Quảng Ninh,Nữ,1970,7,3,03/07/1970,20,1,2,0,True
022173120459,022,Quảng Ninh,Nữ,1973,12,4,04/12/1973,20,1,5,9,True
022172071961,022,Quảng Ninh,Nữ,1972,7,19,19/07/1972,20,1,6,1,True
022167073196,022,Quảng Ninh,Nữ,1967,7,31,31/07/1967,20,1,9,6,True
022173040296,022,Quảng Ninh,Nữ,1973,4,2,02/04/1973,20,1,9,6,True
022170032092,022,Quảng Ninh,Nữ,1970,3,20,20/03/1970,20,1,9,2,True
022165022860,022,Quảng Ninh,Nữ,1965,2,28,28/02/1965,20,1,6,0,True
022167063074,022,Quảng Ninh,Nữ,1967,6,30,30/06/1967,20,1,7,4,True
022166021594,022,Quảng Ninh,Nữ,1966,2,15,15/02/1966,20,1,9,4,True
022171121898,022,Quảng Ninh,Nữ,1971,12,18,18/12/1971,20,1,9,8,True
022173081123,022,Quảng Ninh,Nữ,1973,8,11,11/08/1973,20,1,2,3,True
022169102395,022,Quảng Ninh,Nữ,1969,10,23,23/10/1969,20,1,9,5,True
022171011290,022,Quảng Ninh,Nữ,1971,1,12,12/01/1971,20,1,9,0,True
022175032723,022,Quảng Ninh,Nữ,1975,3,27,27/03/1975,20,1,2,3,True
022166032776,022,Quảng Ninh,Nữ,1966,3,27,27/03/1966,20,1,7,6,True
022166081222,022,Quảng Ninh,Nữ,1966,8,12,12/08/1966,20,1,2,2,True
022170042743,022,Quảng Ninh,Nữ,1970,4,27,27/04/1970,20,1,4,3,True
022171021419,022,Quảng Ninh,Nữ,1971,2,14,14/02/1971,20,1,1,9,True
022170080637,022,Quảng Ninh,Nữ,1970,8,6,06/08/1970,20,1,3,7,True
022169013037,022,Quảng Ninh,Nữ,1969,1,30,30/01/1969,20,1,3,7,True
022172102881,022,Quảng Ninh,Nữ,1972,10,28,28/10/1972,20,1,8,1,True
022169013019,022,Quảng Ninh,Nữ,1969,1,30,30/01/1969,20,1,1,9,True
022165082978,022,Quảng Ninh,Nữ,1965,8,29,29/08/1965,20,1,7,8,True
022169101466,022,Quảng Ninh,Nữ,1969,10,14,14/10/1969,20,1,6,6,True
022170011716,022,Quảng Ninh,Nữ,1970,1,17,17/01/1970,20,1,1,6,True
022169121123,022,Quảng Ninh,Nữ,1969,12,11,11/12/1969,20,1,2,3,True
022169082082,022,Quảng Ninh,Nữ,1969,8,20,20/08/1969,20,1,8,2,True
022167091998,022,Quảng Ninh,Nữ,1967,9,19,19/09/1967,20,1,9,8,True
022167090360,022,Quảng Ninh,Nữ,1967,9,3,03/09/1967,20,1,6,0,True
022173112487,022,Quảng Ninh,Nữ,1973,11,24,24/11/1973,20,1,8,7,True
022174110398,022,Quảng Ninh,Nữ,1974,11,3,03/11/1974,20,1,9,8,True
022175092442,022,Quảng Ninh,Nữ,1975,9,24,24/09/1975,20,1,4,2,True
022173120167,022,Quảng Ninh,Nữ,1973,12,1,01/12/1973,20,1,6,7,True
022175091595,022,Quảng Ninh,Nữ,1975,9,15,15/09/1975,20,1,9,5,True
022174052951,022,Quảng Ninh,Nữ,1974,5,29,29/05/1974,20,1,5,1,True
022168011917,022,Quảng Ninh,Nữ,1968,1,19,19/01/1968,20,1,1,7,True
022167110390,022,Quảng Ninh,Nữ,1967,11,3,03/11/1967,20,1,9,0,True
022173071153,022,Quảng Ninh,Nữ,1973,7,11,11/07/1973,20,1,5,3,True
022165092285,022,Quảng Ninh,Nữ,1965,9,22,22/09/1965,20,1,8,5,True
022174071956,022,Quảng Ninh,Nữ,1974,7,19,19/07/1974,20,1,5,6,True
022174100319,022,Quảng Ninh,Nữ,1974,10,3,03/10/1974,20,1,1,9,True
022172083142,022,Quảng Ninh,Nữ,1972,8,31,31/08/1972,20,1,4,2,True
022175060911,022,Quảng Ninh,Nữ,1975,6,9,09/06/1975,20,1,1,1,True
022168121621,022,Quảng Ninh,Nữ,1968,12,16,16/12/1968,20,1,2,1,True
022172030724,022,Quảng Ninh,Nữ,1972,3,7,07/03/1972,20,1,2,4,True
022169091196,022,Quảng Ninh,Nữ,1969,9,11,11/09/1969,20,1,9,6,True
022167060828,022,Quảng Ninh,Nữ,1967,6,8,08/06/1967,20,1,2,8,True
022165061197,022,Quảng Ninh,Nữ,1965,6,11,11/06/1965,20,1,9,7,True
022171102477,022,Quảng Ninh,Nữ,1971,10,24,24/10/1971,20,1,7,7,True
022172040332,022,Quảng Ninh,Nữ,1972,4,3,03/04/1972,20,1,3,2,True
022171030693,022,Quảng Ninh,Nữ,1971,3,6,06/03/1971,20,1,9,3,True
022166111286,022,Quảng Ninh,Nữ,1966,11,12,12/11/1966,20,1,8,6,True
022166061848,022,Quảng Ninh,Nữ,1966,6,18,18/06/1966,20,1,4,8,True
022172021498,022,Quảng Ninh,Nữ,1972,2,14,14/02/1972,20,1,9,8,True
022166071368,022,Quảng Ninh,Nữ,1966,7,13,13/07/1966,20,1,6,8,True
022165070733,022,Quảng Ninh,Nữ,1965,7,7,07/07/1965,20,1,3,3,True
022175080933,022,Quảng Ninh,Nữ,1975,8,9,09/08/1975,20,1,3,3,True
022173031517,022,Quảng Ninh,Nữ,1973,3,15,15/03/1973,20,1,1,7,True
022169080127,022,Quảng Ninh,Nữ,1969,8,1,01/08/1969,20,1,2,7,True
022171090482,022,Quảng Ninh,Nữ,1971,9,4,04/09/1971,20,1,8,2,True
022172112417,022,Quảng Ninh,Nữ,1972,11,24,24/11/1972,20,1,1,7,True
022166091867,022,Quảng Ninh,Nữ,1966,9,18,18/09/1966,20,1,6,7,True
022173040694,022,Quảng Ninh,Nữ,1973,4,6,06/04/1973,20,1,9,4,True
022170040356,022,Quảng Ninh,Nữ,1970,4,3,03/04/1970,20,1,5,6,True
022173122563,022,Quảng Ninh,Nữ,1973,12,25,25/12/1973,20,1,6,3,True
022174071734,022,Quảng Ninh,Nữ,1974,7,17,17/07/1974,20,1,3,4,True
022169062185,022,Quảng Ninh,Nữ,1969,6,21,21/06/1969,20,1,8,5,True
022169112028,022,Quảng Ninh,Nữ,1969,11,20,20/11/1969,20,1,2,8,True
022168051614,022,Quảng Ninh,Nữ,1968,5,16,16/05/1968,20,1,1,4,True
022175102235,022,Quảng Ninh,Nữ,1975,10,22,22/10/1975,20,1,3,5,True
022165022657,022,Quảng Ninh,Nữ,1965,2,26,26/02/1965,20,1,5,7,True
022166072640,022,Quảng Ninh,Nữ,1966,7,26,26/07/1966,20,1,4,0,True
022172070713,022,Quảng Ninh,Nữ,1972,7,7,07/07/1972,20,1,1,3,True
022171111970,022,Quảng Ninh,Nữ,1971,11,19,19/11/1971,20,1,7,0,True
022169071554,022,Quảng Ninh,Nữ,1969,7,15,15/07/1969,20,1,5,4,True
022173021468,022,Quảng Ninh,Nữ,1973,2,14,14/02/1973,20,1,6,8,True
022170010735,022,Quảng Ninh,Nữ,1970,1,7,07/01/1970,20,1,3,5,True
022169082514,022,Quảng Ninh,Nữ,1969,8,25,25/08/1969,20,1,1,4,True
022174042680,022,Quảng Ninh,Nữ,1974,4,26,26/04/1974,20,1,8,0,True
022165020181,022,Quảng Ninh,Nữ,1965,2,1,01/02/1965,20,1,8,1,True
022165061683,022,Quảng Ninh,Nữ,1965,6,16,16/06/1965,20,1,8,3,True
022168061462,022,Quảng Ninh,Nữ,1968,6,14,14/06/1968,20,1,6,2,True
022171122523,022,Quảng Ninh,Nữ,1971,12,25,25/12/1971,20,1,2,3,True
022175103137,022,Quảng Ninh,Nữ,1975,10,31,31/10/1975,20,1,3,7,True
022169042677,022,Quảng Ninh,Nữ,1969,4,26,26/04/1969,20,1,7,7,True
022165081359,022,Quảng Ninh,Nữ,1965,8,13,13/08/1965,20,1,5,9,True
022166072978,022,Quảng Ninh,Nữ,1966,7,29,29/07/1966,20,1,7,8,True
022175070972,022,Quảng Ninh,Nữ,1975,7,9,09/07/1975,20,1,7,2,True
022170112945,022,Quảng Ninh,Nữ,1970,11,29,29/11/1970,20,1,4,5,True
022175020348,022,Quảng Ninh,Nữ,1975,2,3,03/02/1975,20,1,4,8,True
022174022598,022,Quảng Ninh,Nữ,1974,2,25,25/02/1974,20,1,9,8,True
022173072091,022,Quảng Ninh,Nữ,1973,7,20,20/07/1973,20,1,9,1,True
022172062510,022,Quảng Ninh,Nữ,1972,6,25,25/06/1972,20,1,1,0,True
022173102392,022,Quảng Ninh,Nữ,1973,10,23,23/10/1973,20,1,9,2,True
022168080926,022,Quảng Ninh,Nữ,1968,8,9,09/08/1968,20,1,2,6,True
022173020317,022,Quảng Ninh,Nữ,1973,2,3,03/02/1973,20,1,1,7,True
022170121970,022,Quảng Ninh,Nữ,1970,12,19,19/12/1970,20,1,7,0,True
022169020879,022,Quảng Ninh,Nữ,1969,2,8,08/02/1969,20,1,7,9,True
022166032554,022,Quảng Ninh,Nữ,1966,3,25,25/03/1966,20,1,5,4,True
022171111387,022,Quảng Ninh,Nữ,1971,11,13,13/11/1971,20,1,8,7,True
022171071131,022,Quảng Ninh,Nữ,1971,7,11,11/07/1971,20,1,3,1,True
022172100971,022,Quảng Ninh,Nữ,1972,10,9,09/10/1972,20,1,7,1,True
022169102890,022,Quảng Ninh,Nữ,1969,10,28,28/10/1969,20,1,9,0,True
022168122985,022,Quảng Ninh,Nữ,1968,12,29,29/12/1968,20,1,8,5,True
022174102326,022,Quảng Ninh,Nữ,1974,10,23,23/10/1974,20,1,2,6,True
022165022392,022,Quảng Ninh,Nữ,1965,2,23,23/02/1965,20,1,9,2,True
022166101818,022,Quảng Ninh,Nữ,1966,10,18,18/10/1966,20,1,1,8,True
022169062787,022,Quảng Ninh,Nữ,1969,6,27,27/06/1969,20,1,8,7,True
022169082240,022,Quảng Ninh,Nữ,1969,8,22,22/08/1969,20,1,4,0,True
022166070314,022,Quảng Ninh,Nữ,1966,7,3,03/07/1966,20,1,1,4,True
022167071851,022,Quảng Ninh,Nữ,1967,7,18,18/07/1967,20,1,5,1,True
022172102623,022,Quảng Ninh,Nữ,1972,10,26,26/10/1972,20,1,2,3,True
022171100239,022,Quảng Ninh,Nữ,1971,10,2,02/10/1971,20,1,3,9,True
022167092146,022,Quảng Ninh,Nữ,1967,9,21,21/09/1967,20,1,4,6,True
022167091253,022,Quảng Ninh,Nữ,1967,9,12,12/09/1967,20,1,5,3,True
022167041434,022,Quảng Ninh,Nữ,1967,4,14,14/04/1967,20,1,3,4,True
022171080564,022,Quảng Ninh,Nữ,1971,8,5,05/08/1971,20,1,6,4,True
022169122636,022,Quảng Ninh,Nữ,1969,12,26,26/12/1969,20,1,3,6,True
022167032481,022,Quảng Ninh,Nữ,1967,3,24,24/03/1967,20,1,8,1,True
022169111418,022,Quảng Ninh,Nữ,1969,11,14,14/11/1969,20,1,1,8,True
022173120884,022,Quảng Ninh,Nữ,1973,12,8,08/12/1973,20,1,8,4,True
022169122283,022,Quảng Ninh,Nữ,1969,12,22,22/12/1969,20,1,8,3,True
022172072836,022,Quảng Ninh,Nữ,1972,7,28,28/07/1972,20,1,3,6,True
022171061338,022,Quảng Ninh,Nữ,1971,6,13,13/06/1971,20,1,3,8,True
022170042947,022,Quảng Ninh,Nữ,1970,4,29,29/04/1970,20,1,4,7,True
022172061751,022,Quảng Ninh,Nữ,1972,6,17,17/06/1972,20,1,5,1,True
022169040581,022,Quảng Ninh,Nữ,1969,4,5,05/04/1969,20,1,8,1,True
022174040725,022,Quảng Ninh,Nữ,1974,4,7,07/04/1974,20,1,2,5,True
022173102286,022,Quảng Ninh,Nữ,1973,10,22,22/10/1973,20,1,8,6,True
022173072310,022,Quảng Ninh,Nữ,1973,7,23,23/07/1973,20,1,1,0,True
022168062513,022,Quảng Ninh,Nữ,1968,6,25,25/06/1968,20,1,1,3,True
022165021117,022,Quảng Ninh,Nữ,1965,2,11,11/02/1965,20,1,1,7,True
022175022647,022,Quảng Ninh,Nữ,1975,2,26,26/02/1975,20,1,4,7,True
022172072748,022,Quảng Ninh,Nữ,1972,7,27,27/07/1972,20,1,4,8,True
022174020545,022,Quảng Ninh,Nữ,1974,2,5,05/02/1974,20,1,4,5,True
022170052616,022,Quảng Ninh,Nữ,1970,5,26,26/05/1970,20,1,1,6,True
022172080118,022,Quảng Ninh,Nữ,1972,8,1,01/08/1972,20,1,1,8,True
022165022693,022,Quảng Ninh,Nữ,1965,2,26,26/02/1965,20,1,9,3,True
022171031531,022,Quảng Ninh,Nữ,1971,3,15,15/03/1971,20,1,3,1,True
022169121497,022,Quảng Ninh,Nữ,1969,12,14,14/12/1969,20,1,9,7,True
022167101471,022,Quảng Ninh,Nữ,1967,10,14,14/10/1967,20,1,7,1,True
022169052753,022,Quảng Ninh,Nữ,1969,5,27,27/05/1969,20,1,5,3,True
022172021869,022,Quảng Ninh,Nữ,1972,2,18,18/02/1972,20,1,6,9,True
022168082517,022,Quảng Ninh,Nữ,1968,8,25,25/08/1968,20,1,1,7,True
022174111290,022,Quảng Ninh,Nữ,1974,11,12,12/11/1974,20,1,9,0,True
022169071095,022,Quảng Ninh,Nữ,1969,7,10,10/07/1969,20,1,9,5,True
022166052318,022,Quảng Ninh,Nữ,1966,5,23,23/05/1966,20,1,1,8,True
022169020897,022,Quảng Ninh,Nữ,1969,2,8,08/02/1969,20,1,9,7,True
022173062483,022,Quảng Ninh,Nữ,1973,6,24,24/06/1973,20,1,8,3,True
022173080498,022,Quảng Ninh,Nữ,1973,8,4,04/08/1973,20,1,9,8,True
022168021871,022,Quảng Ninh,Nữ,1968,2,18,18/02/1968,20,1,7,1,True
022165042891,022,Quảng Ninh,Nữ,1965,4,28,28/04/1965,20,1,9,1,True
022175042474,022,Quảng Ninh,Nữ,1975,4,24,24/04/1975,20,1,7,4,True
022174080750,022,Quảng Ninh,Nữ,1974,8,7,07/08/1974,20,1,5,0,True
022169060752,022,Quảng Ninh,Nữ,1969,6,7,07/06/1969,20,1,5,2,True
022174040363,022,Quảng Ninh,Nữ,1974,4,3,03/04/1974,20,1,6,3,True
022172102049,022,Quảng Ninh,Nữ,1972,10,20,20/10/1972,20,1,4,9,True
022171070789,022,Quảng Ninh,Nữ,1971,7,7,07/07/1971,20,1,8,9,True
022167050928,022,Quảng Ninh,Nữ,1967,5,9,09/05/1967,20,1,2,8,True
022172070290,022,Quảng Ninh,Nữ,1972,7,2,02/07/1972,20,1,9,0,True
022173081859,022,Quảng Ninh,Nữ,1973,8,18,18/08/1973,20,1,5,9,True
022170080558,022,Quảng Ninh,Nữ,1970,8,5,05/08/1970,20,1,5,8,True
022173062368,022,Quảng Ninh,Nữ,1973,6,23,23/06/1973,20,1,6,8,True
022174082934,022,Quảng Ninh,Nữ,1974,8,29,29/08/1974,20,1,3,4,True
022172091284,022,Quảng Ninh,Nữ,1972,9,12,12/09/1972,20,1,8,4,True
022166091575,022,Quảng Ninh,Nữ,1966,9,15,15/09/1966,20,1,7,5,True
022165012845,022,Quảng Ninh,Nữ,1965,1,28,28/01/1965,20,1,4,5,True
022174111351,022,Quảng Ninh,Nữ,1974,11,13,13/11/1974,20,1,5,1,True
022173021291,022,Quảng Ninh,Nữ,1973,2,12,12/02/1973,20,1,9,1,True
022166040456,022,Quảng Ninh,Nữ,1966,4,4,04/04/1966,20,1,5,6,True
022172052683,022,Quảng Ninh,Nữ,1972,5,26,26/05/1972,20,1,8,3,True
022170020653,022,Quảng Ninh,Nữ,1970,2,6,06/02/1970,20,1,5,3,True
022167010726,022,Quảng Ninh,Nữ,1967,1,7,07/01/1967,20,1,2,6,True
022174081722,022,Quảng Ninh,Nữ,1974,8,17,17/08/1974,20,1,2,2,True
022174062541,022,Quảng Ninh,Nữ,1974,6,25,25/06/1974,20,1,4,1,True
022175092549,022,Quảng Ninh,Nữ,1975,9,25,25/09/1975,20,1,4,9,True
022173051070,022,Quảng Ninh,Nữ,1973,5,10,10/05/1973,20,1,7,0,True
022171030125,022,Quảng Ninh,Nữ,1971,3,1,01/03/1971,20,1,2,5,True
022173030794,022,Quảng Ninh,Nữ,1973,3,7,07/03/1973,20,1,9,4,True
022175082339,022,Quảng Ninh,Nữ,1975,8,23,23/08/1975,20,1,3,9,True
022168060250,022,Quảng Ninh,Nữ,1968,6,2,02/06/1968,20,1,5,0,True
022171010893,022,Quảng Ninh,Nữ,1971,1,8,08/01/1971,20,1,9,3,True
022165112437,022,Quảng Ninh,Nữ,1965,11,24,24/11/1965,20,1,3,7,True
022174072690,022,Quảng Ninh,Nữ,1974,7,26,26/07/1974,20,1,9,0,True
022167070241,022,Quảng Ninh,Nữ,1967,7,2,02/07/1967,20,1,4,1,True
022173011665,022,Quảng Ninh,Nữ,1973,1,16,16/01/1973,20,1,6,5,True
022166100545,022,Quảng Ninh,Nữ,1966,10,5,05/10/1966,20,1,4,5,True
022166050213,022,Quảng Ninh,Nữ,1966,5,2,02/05/1966,20,1,1,3,True
022172113090,022,Quảng Ninh,Nữ,1972,11,30,30/11/1972,20,1,9,0,True
022172051781,022,Quảng Ninh,Nữ,1972,5,17,17/05/1972,20,1,8,1,True
022173050141,022,Quảng Ninh,Nữ,1973,5,1,01/05/1973,20,1,4,1,True
022172083027,022,Quảng Ninh,Nữ,1972,8,30,30/08/1972,20,1,2,7,True
022174020943,022,Quảng Ninh,Nữ,1974,2,9,09/02/1974,20,1,4,3,True
022173050725,022,Quảng Ninh,Nữ,1973,5,7,07/05/1973,20,1,2,5,True
022171103166,022,Quảng Ninh,Nữ,1971,10,31,31/10/1971,20,1,6,6,True
022175080757,022,Quảng Ninh,Nữ,1975,8,7,07/08/1975,20,1,5,7,True
022172021285,022,Quảng Ninh,Nữ,1972,2,12,12/02/1972,20,1,8,5,True
022166082869,022,Quảng Ninh,Nữ,1966,8,28,28/08/1966,20,1,6,9,True
022170062464,022,Quảng Ninh,Nữ,1970,6,24,24/06/1970,20,1,6,4,True
022169102836,022,Quảng Ninh,Nữ,1969,10,28,28/10/1969,20,1,3,6,True
022174102681,022,Quảng Ninh,Nữ,1974,10,26,26/10/1974,20,1,8,1,True
022167031525,022,Quảng Ninh,Nữ,1967,3,15,15/03/1967,20,1,2,5,True
022167030696,022,Quảng Ninh,Nữ,1967,3,6,06/03/1967,20,1,9,6,True
022165031576,022,Quảng Ninh,Nữ,1965,3,15,15/03/1965,20,1,7,6,True
022169072252,022,Quảng Ninh,Nữ,1969,7,22,22/07/1969,20,1,5,2,True
022165090445,022,Quảng Ninh,Nữ,1965,9,4,04/09/1965,20,1,4,5,True
022170080734,022,Quảng Ninh,Nữ,1970,8,7,07/08/1970,20,1,3,4,True
022172042844,022,Quảng Ninh,Nữ,1972,4,28,28/04/1972,20,1,4,4,True
022171051784,022,Quảng Ninh,Nữ,1971,5,17,17/05/1971,20,1,8,4,True
022175091285,022,Quảng Ninh,Nữ,1975,9,12,12/09/1975,20,1,8,5,True
022174040266,022,Quảng Ninh,Nữ,1974,4,2,02/04/1974,20,1,6,6,True
022173092536,022,Quảng Ninh,Nữ,1973,9,25,25/09/1973,20,1,3,6,True
022165060125,022,Quảng Ninh,Nữ,1965,6,1,01/06/1965,20,1,2,5,True
022172030168,022,Quảng Ninh,Nữ,1972,3,1,01/03/1972,20,1,6,8,True
022168110139,022,Quảng Ninh,Nữ,1968,11,1,01/11/1968,20,1,3,9,True
022175111428,022,Quảng Ninh,Nữ,1975,11,14,14/11/1975,20,1,2,8,True
022169122575,022,Quảng Ninh,Nữ,1969,12,25,25/12/1969,20,1,7,5,True
022171110643,022,Quảng Ninh,Nữ,1971,11,6,06/11/1971,20,1,4,3,True
022165082543,022,Quảng Ninh,Nữ,1965,8,25,25/08/1965,20,1,4,3,True
022173080911,022,Quảng Ninh,Nữ,1973,8,9,09/08/1973,20,1,1,1,True
022165041333,022,Quảng Ninh,Nữ,1965,4,13,13/04/1965,20,1,3,3,True
022167072629,022,Quảng Ninh,Nữ,1967,7,26,26/07/1967,20,1,2,9,True
022172010410,022,Quảng Ninh,Nữ,1972,1,4,04/01/1972,20,1,1,0,True
022170042062,022,Quảng Ninh,Nữ,1970,4,20,20/04/1970,20,1,6,2,True
022174061241,022,Quảng Ninh,Nữ,1974,6,12,12/06/1974,20,1,4,1,True
022166011223,022,Quảng Ninh,Nữ,1966,1,12,12/01/1966,20,1,2,3,True
022165111614,022,Quảng Ninh,Nữ,1965,11,16,16/11/1965,20,1,1,4,True
022175123122,022,Quảng Ninh,Nữ,1975,12,31,31/12/1975,20,1,2,2,True
022170102878,022,Quảng Ninh,Nữ,1970,10,28,28/10/1970,20,1,7,8,True
022171041936,022,Quảng Ninh,Nữ,1971,4,19,19/04/1971,20,1,3,6,True
022167060642,022,Quảng Ninh,Nữ,1967,6,6,06/06/1967,20,1,4,2,True
022173050682,022,Quảng Ninh,Nữ,1973,5,6,06/05/1973,20,1,8,2,True
022168100196,022,Quảng Ninh,Nữ,1968,10,1,01/10/1968,20,1,9,6,True
022166071526,022,Quảng Ninh,Nữ,1966,7,15,15/07/1966,20,1,2,6,True
022169010119,022,Quảng Ninh,Nữ,1969,1,1,01/01/1969,20,1,1,9,True
022172112897,022,Quảng Ninh,Nữ,1972,11,28,28/11/1972,20,1,9,7,True
022166010181,022,Quảng Ninh,Nữ,1966,1,1,01/01/1966,20,1,8,1,True
022170030465,022,Quảng Ninh,Nữ,1970,3,4,04/03/1970,20,1,6,5,True
022165113092,022,Quảng Ninh,Nữ,1965,11,30,30/11/1965,20,1,9,2,True
022169041340,022,Quảng Ninh,Nữ,1969,4,13,13/04/1969,20,1,4,0,True
022174010229,022,Quảng Ninh,Nữ,1974,1,2,02/01/1974,20,1,2,9,True
022166122750,022,Quảng Ninh,Nữ,1966,12,27,27/12/1966,20,1,5,0,True
022167022031,022,Quảng Ninh,Nữ,1967,2,20,20/02/1967,20,1,3,1,True
022172020189,022,Quảng Ninh,Nữ,1972,2,1,01/02/1972,20,1,8,9,True
022170050733,022,Quảng Ninh,Nữ,1970,5,7,07/05/1970,20,1,3,3,True
022172062024,022,Quảng Ninh,Nữ,1972,6,20,20/06/1972,20,1,2,4,True
022167020529,022,Quảng Ninh,Nữ,1967,2,5,05/02/1967,20,1,2,9,True
022168070886,022,Quảng Ninh,Nữ,1968,7,8,08/07/1968,20,1,8,6,True
022170060934,022,Quảng Ninh,Nữ,1970,6,9,09/06/1970,20,1,3,4,True
022172102571,022,Quảng Ninh,Nữ,1972,10,25,25/10/1972,20,1,7,1,True
022174011237,022,Quảng Ninh,Nữ,1974,1,12,12/01/1974,20,1,3,7,True
022171110324,022,Quảng Ninh,Nữ,1971,11,3,03/11/1971,20,1,2,4,True
022168072529,022,Quảng Ninh,Nữ,1968,7,25,25/07/1968,20,1,2,9,True
022166030529,022,Quảng Ninh,Nữ,1966,3,5,05/03/1966,20,1,2,9,True
022171101654,022,Quảng Ninh,Nữ,1971,10,16,16/10/1971,20,1,5,4,True
022173011568,022,Quảng Ninh,Nữ,1973,1,15,15/01/1973,20,1,6,8,True
022171072945,022,Quảng Ninh,Nữ,1971,7,29,29/07/1971,20,1,4,5,True
022175090745,022,Quảng Ninh,Nữ,1975,9,7,07/09/1975,20,1,4,5,True
022166110384,022,Quảng Ninh,Nữ,1966,11,3,03/11/1966,20,1,8,4,True
022169121974,022,Quảng Ninh,Nữ,1969,12,19,19/12/1969,20,1,7,4,True
022168100822,022,Quảng Ninh,Nữ,1968,10,8,08/10/1968,20,1,2,2,True
022172050524,022,Quảng Ninh,Nữ,1972,5,5,05/05/1972,20,1,2,4,True
022174062356,022,Quảng Ninh,Nữ,1974,6,23,23/06/1974,20,1,5,6,True
022172063041,022,Quảng Ninh,Nữ,1972,6,30,30/06/1972,20,1,4,1,True
022173032835,022,Quảng Ninh,Nữ,1973,3,28,28/03/1973,20,1,3,5,True
022174032151,022,Quảng Ninh,Nữ,1974,3,21,21/03/1974,20,1,5,1,True
022174051493,022,Quảng Ninh,Nữ,1974,5,14,14/05/1974,20,1,9,3,True
022167111690,022,Quảng Ninh,Nữ,1967,11,16,16/11/1967,20,1,9,0,True
022168091959,022,Quảng Ninh,Nữ,1968,9,19,19/09/1968,20,1,5,9,True
022167081016,022,Quảng Ninh,Nữ,1967,8,10,10/08/1967,20,1,1,6,True
022169060877,022,Quảng Ninh,Nữ,1969,6,8,08/06/1969,20,1,7,7,True
022168111855,022,Quảng Ninh,Nữ,1968,11,18,18/11/1968,20,1,5,5,True
022175011863,022,Quảng Ninh,Nữ,1975,1,18,18/01/1975,20,1,6,3,True
022175121647,022,Quảng Ninh,Nữ,1975,12,16,16/12/1975,20,1,4,7,True
022166062689,022,Quảng Ninh,Nữ,1966,6,26,26/06/1966,20,1,8,9,True
022173110993,022,Quảng Ninh,Nữ,1973,11,9,09/11/1973,20,1,9,3,True
022175072299,022,Quảng Ninh,Nữ,1975,7,22,22/07/1975,20,1,9,9,True
022172070421,022,Quảng Ninh,Nữ,1972,7,4,04/07/1972,20,1,2,1,True
022172071147,022,Quảng Ninh,Nữ,1972,7,11,11/07/1972,20,1,4,7,True
022173102596,022,Quảng Ninh,Nữ,1973,10,25,25/10/1973,20,1,9,6,True
022165052597,022,Quảng Ninh,Nữ,1965,5,25,25/05/1965,20,1,9,7,True
022175123159,022,Quảng Ninh,Nữ,1975,12,31,31/12/1975,20,1,5,9,True
022169040758,022,Quảng Ninh,Nữ,1969,4,7,07/04/1969,20,1,5,8,True
022173091953,022,Quảng Ninh,Nữ,1973,9,19,19/09/1973,20,1,5,3,True
022168120516,022,Quảng Ninh,Nữ,1968,12,5,05/12/1968,20,1,1,6,True
022173031535,022,Quảng Ninh,Nữ,1973,3,15,15/03/1973,20,1,3,5,True
022169070360,022,Quảng Ninh,Nữ,1969,7,3,03/07/1969,20,1,6,0,True
022174060473,022,Quảng Ninh,Nữ,1974,6,4,04/06/1974,20,1,7,3,True
022169091947,022,Quảng Ninh,Nữ,1969,9,19,19/09/1969,20,1,4,7,True
022167060527,022,Quảng Ninh,Nữ,1967,6,5,05/06/1967,20,1,2,7,True
022167031552,022,Quảng Ninh,Nữ,1967,3,15,15/03/1967,20,1,5,2,True
022166121238,022,Quảng Ninh,Nữ,1966,12,12,12/12/1966,20,1,3,8,True
022165070113,022,Quảng Ninh,Nữ,1965,7,1,01/07/1965,20,1,1,3,True
022170121679,022,Quảng Ninh,Nữ,1970,12,16,16/12/1970,20,1,7,9,True
022171022250,022,Quảng Ninh,Nữ,1971,2,22,22/02/1971,20,1,5,0,True
022165082871,022,Quảng Ninh,Nữ,1965,8,28,28/08/1965,20,1,7,1,True
022165053143,022,Quảng Ninh,Nữ,1965,5,31,31/05/1965,20,1,4,3,True
022167052342,022,Quảng Ninh,Nữ,1967,5,23,23/05/1967,20,1,4,2,True
022172070111,022,Quảng Ninh,Nữ,1972,7,1,01/07/1972,20,1,1,1,True
